"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"null","iaps/3000h.JPG","null","image-keyboard-response","55","484837","0.0-14.0-1.5","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","56","485840","0.0-14.0-2.5","2ahf1","",""
"2054.900000002235","iaps/2053h.JPG","","image-button-response","57","487903","0.0-14.0-0.6","2ahf1","","0"
"null","iaps/2053h.JPG","null","image-keyboard-response","58","492909","0.0-14.0-1.6","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","493913","0.0-14.0-2.6","2ahf1","",""
"4268.199999999255","iaps/9410h.JPG","","image-button-response","60","498189","0.0-14.0-0.7","2ahf1","","1"
"null","iaps/9410h.JPG","null","image-keyboard-response","61","503196","0.0-14.0-1.7","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","62","504199","0.0-14.0-2.7","2ahf1","",""
"1848.699999999255","iaps/6010l.JPG","","image-button-response","63","506057","0.0-14.0-0.8","2ahf1","","0"
"null","iaps/6010l.JPG","null","image-keyboard-response","64","511062","0.0-14.0-1.8","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","512066","0.0-14.0-2.8","2ahf1","",""
"9526.800000000745","iaps/3530h.JPG","","image-button-response","66","521601","0.0-14.0-0.9","2ahf1","","1"
"null","iaps/3530h.JPG","null","image-keyboard-response","67","526610","0.0-14.0-1.9","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","68","527613","0.0-14.0-2.9","2ahf1","",""
"2057.699999999255","iaps/9470l.jpg","","image-button-response","69","529679","0.0-14.0-0.10","2ahf1","","0"
"null","iaps/9470l.jpg","null","image-keyboard-response","70","534690","0.0-14.0-1.10","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","535695","0.0-14.0-2.10","2ahf1","",""
"2346.800000000745","iaps/2700l.JPG","","image-button-response","72","538050","0.0-14.0-0.11","2ahf1","","0"
"null","iaps/2700l.JPG","null","image-keyboard-response","73","543058","0.0-14.0-1.11","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","74","544061","0.0-14.0-2.11","2ahf1","",""
"12438.800000000745","iaps/3261h.jpg","","image-button-response","75","556509","0.0-14.0-0.12","2ahf1","","1"
"null","iaps/3261h.jpg","null","image-keyboard-response","76","561516","0.0-14.0-1.12","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","562520","0.0-14.0-2.12","2ahf1","",""
"1990","iaps/9252h.jpg","","image-button-response","78","564520","0.0-14.0-0.13","2ahf1","","1"
"null","iaps/9252h.jpg","null","image-keyboard-response","79","569530","0.0-14.0-1.13","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","80","570532","0.0-14.0-2.13","2ahf1","",""
"1542.7999999970198","iaps/6190l.JPG","","image-button-response","81","572082","0.0-14.0-0.14","2ahf1","","0"
"null","iaps/6190l.JPG","null","image-keyboard-response","82","577086","0.0-14.0-1.14","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","578088","0.0-14.0-2.14","2ahf1","",""
"2361.099999997765","iaps/9420h.JPG","","image-button-response","84","580455","0.0-14.0-0.15","2ahf1","","1"
"null","iaps/9420h.JPG","null","image-keyboard-response","85","585460","0.0-14.0-1.15","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","86","586462","0.0-14.0-2.15","2ahf1","",""
"2563.5","iaps/6831h.jpg","","image-button-response","87","589032","0.0-14.0-0.16","2ahf1","","1"
"null","iaps/6831h.jpg","null","image-keyboard-response","88","594036","0.0-14.0-1.16","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","595039","0.0-14.0-2.16","2ahf1","",""
"1760.5","iaps/2490l.JPG","","image-button-response","90","596804","0.0-14.0-0.17","2ahf1","","0"
"null","iaps/2490l.JPG","null","image-keyboard-response","91","601807","0.0-14.0-1.17","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","92","602810","0.0-14.0-2.17","2ahf1","",""
"4804.199999999255","iaps/3230h.JPG","","image-button-response","93","607624","0.0-14.0-0.18","2ahf1","","1"
"null","iaps/3230h.JPG","null","image-keyboard-response","94","612630","0.0-14.0-1.18","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","613633","0.0-14.0-2.18","2ahf1","",""
"2028.800000000745","iaps/3140h.JPG","","image-button-response","96","615667","0.0-14.0-0.19","2ahf1","","1"
"null","iaps/3140h.JPG","null","image-keyboard-response","97","620672","0.0-14.0-1.19","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","98","621674","0.0-14.0-2.19","2ahf1","",""
"1615.300000000745","iaps/2312l.jpg","","image-button-response","99","623295","0.0-14.0-0.20","2ahf1","","0"
"null","iaps/2312l.jpg","null","image-keyboard-response","100","628300","0.0-14.0-1.20","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","629303","0.0-14.0-2.20","2ahf1","",""
"3757.199999999255","iaps/9102l.JPG","","image-button-response","102","633068","0.0-14.0-0.21","2ahf1","","1"
"null","iaps/9102l.JPG","null","image-keyboard-response","103","638075","0.0-14.0-1.21","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","104","639077","0.0-14.0-2.21","2ahf1","",""
"1771.6000000014901","iaps/1301l.jpg","","image-button-response","105","640855","0.0-14.0-0.22","2ahf1","","0"
"null","iaps/1301l.jpg","null","image-keyboard-response","106","645860","0.0-14.0-1.22","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","646864","0.0-14.0-2.22","2ahf1","",""
"2639.599999997765","iaps/6836l.jpg","","image-button-response","108","649512","0.0-14.0-0.23","2ahf1","","0"
"null","iaps/6836l.jpg","null","image-keyboard-response","109","654517","0.0-14.0-1.23","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","110","655520","0.0-14.0-2.23","2ahf1","",""
"2264.800000000745","iaps/9181h.jpg","","image-button-response","111","657790","0.0-14.0-0.24","2ahf1","","1"
"null","iaps/9181h.jpg","null","image-keyboard-response","112","662793","0.0-14.0-1.24","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","663797","0.0-14.0-2.24","2ahf1","",""
"1573.5","iaps/2278l.jpg","","image-button-response","114","665377","0.0-14.0-0.25","2ahf1","","0"
"null","iaps/2278l.jpg","null","image-keyboard-response","115","670383","0.0-14.0-1.25","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","116","671386","0.0-14.0-2.25","2ahf1","",""
"5226.800000000745","iaps/2800h.JPG","","image-button-response","117","676620","0.0-14.0-0.26","2ahf1","","0"
"null","iaps/2800h.JPG","null","image-keyboard-response","118","681627","0.0-14.0-1.26","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","682630","0.0-14.0-2.26","2ahf1","",""
"2372","iaps/7360l.JPG","","image-button-response","120","685010","0.0-14.0-0.27","2ahf1","","0"
"null","iaps/7360l.JPG","null","image-keyboard-response","121","690015","0.0-14.0-1.27","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","122","691017","0.0-14.0-2.27","2ahf1","",""
"2944.10000000149","iaps/3150h.JPG","","image-button-response","123","693966","0.0-14.0-0.28","2ahf1","","1"
"null","iaps/3150h.JPG","null","image-keyboard-response","124","698972","0.0-14.0-1.28","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","699975","0.0-14.0-2.28","2ahf1","",""
"1693.300000000745","iaps/3068h.jpg","","image-button-response","126","701675","0.0-14.0-0.29","2ahf1","","1"
"null","iaps/3068h.jpg","null","image-keyboard-response","127","706680","0.0-14.0-1.29","2ahf1","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","128","707684","0.0-14.0-2.29","2ahf1","",""
"7145.300000000745","","","survey-text","129","714853","0.0-15.0","2ahf1","{""Age"":""21"",""Gender"":""Female""}",""
