"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","416910","0.0-14.0-2.12","ssrzw","",""
"2374.7000000476837","iaps/3180h.JPG","","image-button-response","78","419285","0.0-14.0-0.13","ssrzw","","0"
"null","iaps/3180h.JPG","null","image-keyboard-response","79","424292","0.0-14.0-1.13","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","80","425294","0.0-14.0-2.13","ssrzw","",""
"2861.2000000476837","iaps/3068h.jpg","","image-button-response","81","428158","0.0-14.0-0.14","ssrzw","","0"
"null","iaps/3068h.jpg","null","image-keyboard-response","82","433159","0.0-14.0-1.14","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","434160","0.0-14.0-2.14","ssrzw","",""
"2478.2000000476837","iaps/6010l.JPG","","image-button-response","84","436640","0.0-14.0-0.15","ssrzw","","0"
"null","iaps/6010l.JPG","null","image-keyboard-response","85","441651","0.0-14.0-1.15","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","86","442664","0.0-14.0-2.15","ssrzw","",""
"1950.5","iaps/6836l.jpg","","image-button-response","87","444615","0.0-14.0-0.16","ssrzw","","1"
"null","iaps/6836l.jpg","null","image-keyboard-response","88","449627","0.0-14.0-1.16","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","450636","0.0-14.0-2.16","ssrzw","",""
"1868","iaps/3261h.jpg","","image-button-response","90","452506","0.0-14.0-0.17","ssrzw","","1"
"null","iaps/3261h.jpg","null","image-keyboard-response","91","457513","0.0-14.0-1.17","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","92","458526","0.0-14.0-2.17","ssrzw","",""
"1424.7999999523163","iaps/9420h.JPG","","image-button-response","93","459953","0.0-14.0-0.18","ssrzw","","1"
"null","iaps/9420h.JPG","null","image-keyboard-response","94","464955","0.0-14.0-1.18","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","465964","0.0-14.0-2.18","ssrzw","",""
"1183.2999999523163","iaps/3140h.JPG","","image-button-response","96","467149","0.0-14.0-0.19","ssrzw","","1"
"null","iaps/3140h.JPG","null","image-keyboard-response","97","472160","0.0-14.0-1.19","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","98","473173","0.0-14.0-2.19","ssrzw","",""
"2240.699999809265","iaps/2312l.jpg","","image-button-response","99","475415","0.0-14.0-0.20","ssrzw","","0"
"null","iaps/2312l.jpg","null","image-keyboard-response","100","480418","0.0-14.0-1.20","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","481426","0.0-14.0-2.20","ssrzw","",""
"1739.0999999046326","iaps/2800h.JPG","","image-button-response","102","483166","0.0-14.0-0.21","ssrzw","","0"
"null","iaps/2800h.JPG","null","image-keyboard-response","103","488171","0.0-14.0-1.21","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","104","489172","0.0-14.0-2.21","ssrzw","",""
"1771.2999999523163","iaps/9440l.JPG","","image-button-response","105","490945","0.0-14.0-0.22","ssrzw","","0"
"null","iaps/9440l.JPG","null","image-keyboard-response","106","495950","0.0-14.0-1.22","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","496956","0.0-14.0-2.22","ssrzw","",""
"1726.4000000953674","iaps/9410h.JPG","","image-button-response","108","498684","0.0-14.0-0.23","ssrzw","","1"
"null","iaps/9410h.JPG","null","image-keyboard-response","109","503689","0.0-14.0-1.23","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","110","504704","0.0-14.0-2.23","ssrzw","",""
"1758.5999999046326","iaps/9181h.jpg","","image-button-response","111","506464","0.0-14.0-0.24","ssrzw","","1"
"null","iaps/9181h.jpg","null","image-keyboard-response","112","511469","0.0-14.0-1.24","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","512480","0.0-14.0-2.24","ssrzw","",""
"1893.7000000476837","iaps/2691l.jpg","","image-button-response","114","514376","0.0-14.0-0.25","ssrzw","","0"
"null","iaps/2691l.jpg","null","image-keyboard-response","115","519387","0.0-14.0-1.25","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","116","520393","0.0-14.0-2.25","ssrzw","",""
"5355.299999952316","iaps/2700l.JPG","","image-button-response","117","525750","0.0-14.0-0.26","ssrzw","","0"
"null","iaps/2700l.JPG","null","image-keyboard-response","118","530761","0.0-14.0-1.26","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","531772","0.0-14.0-2.26","ssrzw","",""
"1957.5","iaps/9120l.JPG","","image-button-response","120","533731","0.0-14.0-0.27","ssrzw","","0"
"null","iaps/9120l.JPG","null","image-keyboard-response","121","538744","0.0-14.0-1.27","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","122","539750","0.0-14.0-2.27","ssrzw","",""
"1847.2000000476837","iaps/7360l.JPG","","image-button-response","123","541599","0.0-14.0-0.28","ssrzw","","0"
"null","iaps/7360l.JPG","null","image-keyboard-response","124","546601","0.0-14.0-1.28","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","547608","0.0-14.0-2.28","ssrzw","",""
"3106","iaps/3000h.JPG","","image-button-response","126","550716","0.0-14.0-0.29","ssrzw","","1"
"null","iaps/3000h.JPG","null","image-keyboard-response","127","555719","0.0-14.0-1.29","ssrzw","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","128","556727","0.0-14.0-2.29","ssrzw","",""
"6363","","","survey-text","129","563093","0.0-15.0","ssrzw","{""Age"":""20"",""Gender"":""Female""}",""
