"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"9476.29999999702","<center><p>Just to give you more ideas, other people thought of cars passing on a street they know, or about all the steps of making coffee, or about a red triangle. <b>Remember, the moment you see the picture on the screen, start focusing all your thoughts on the distracting object you chose.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","10","328942","0.0-7.0-1.0","v52sz","",""
"13328.199999999255","","","survey-text","11","342273","0.0-7.0-2.0","v52sz","{""Q0"":""A pencil is yellow and pink.""}",""
"14557.699999999255","<center><p>We would now like you to practice using the two strategies you just learned. First, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. Follow the instructions on the screen. The same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that is written under the picture. <b>Please look at the image for the entire time that it appears on the screen. After the time is up, the next image will appear automatically.</b></p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","12","356831","0.0-8.0","v52sz","",""
"4704.39999999851","iaps/2703hp.jpg","32","image-keyboard-response","13","361539","0.0-9.0-0.0","v52sz","",""
"null","iaps/2703hp.jpg","null","image-keyboard-response","14","366545","0.0-9.0-1.0","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","367552","0.0-9.0-2.0","v52sz","",""
"18845.10000000149","iaps/2120lp.jpg","32","image-keyboard-response","16","386399","0.0-9.0-0.1","v52sz","",""
"null","iaps/2120lp.jpg","null","image-keyboard-response","17","391404","0.0-9.0-1.1","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","392406","0.0-9.0-2.1","v52sz","",""
"2653.199999999255","iaps/7521lp.jpg","32","image-keyboard-response","19","395062","0.0-10.0-0.0","v52sz","",""
"null","iaps/7521lp.jpg","null","image-keyboard-response","20","400068","0.0-10.0-1.0","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","401074","0.0-10.0-2.0","v52sz","",""
"4078.5","iaps/3051hp.jpg","32","image-keyboard-response","22","405154","0.0-10.0-0.1","v52sz","",""
"null","iaps/3051hp.jpg","null","image-keyboard-response","23","410161","0.0-10.0-1.1","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","411168","0.0-10.0-2.1","v52sz","",""
"24570.70000000298","<center><p>In this task, we want you to <b>choose</b> between the two strategies that you just learned for each picture that you see. Like in the previous part of the study, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","25","435739","0.0-11.0","v52sz","",""
"4484.099999997765","iaps/9921hp.jpg","","image-button-response","26","440227","0.0-12.0-0.0","v52sz","","0"
"null","iaps/9921hp.jpg","null","image-keyboard-response","27","445233","0.0-12.0-1.0","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","446239","0.0-12.0-2.0","v52sz","",""
"60060","iaps/9145lp.jpg","","image-button-response","29","506299","0.0-12.0-0.1","v52sz","","1"
"null","iaps/9145lp.jpg","null","image-keyboard-response","30","511305","0.0-12.0-1.1","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","512308","0.0-12.0-2.1","v52sz","",""
"5554.60000000149","iaps/3181hp.jpg","","image-button-response","32","517864","0.0-12.0-0.2","v52sz","","1"
"null","iaps/3181hp.jpg","null","image-keyboard-response","33","522867","0.0-12.0-1.2","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","523874","0.0-12.0-2.2","v52sz","",""
"2652.599999997765","iaps/8231lp.jpg","","image-button-response","35","526528","0.0-12.0-0.3","v52sz","","0"
"null","iaps/8231lp.jpg","null","image-keyboard-response","36","531530","0.0-12.0-1.3","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","532536","0.0-12.0-2.3","v52sz","",""
"16589.5","<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","38","549127","0.0-13.0","v52sz","",""
"2070.10000000149","iaps/9420h.JPG","","image-button-response","39","551198","0.0-14.0-0.0","v52sz","","1"
"null","iaps/9420h.JPG","null","image-keyboard-response","40","556200","0.0-14.0-1.0","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","557201","0.0-14.0-2.0","v52sz","",""
"2292.7000000029802","iaps/9120l.JPG","","image-button-response","42","559496","0.0-14.0-0.1","v52sz","","0"
"null","iaps/9120l.JPG","null","image-keyboard-response","43","564499","0.0-14.0-1.1","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","565500","0.0-14.0-2.1","v52sz","",""
"2860.2999999970198","iaps/3180h.JPG","","image-button-response","45","568363","0.0-14.0-0.2","v52sz","","0"
"null","iaps/3180h.JPG","null","image-keyboard-response","46","573369","0.0-14.0-1.2","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","574370","0.0-14.0-2.2","v52sz","",""
"2002.699999999255","iaps/1301l.jpg","","image-button-response","48","576375","0.0-14.0-0.3","v52sz","","0"
"null","iaps/1301l.jpg","null","image-keyboard-response","49","581376","0.0-14.0-1.3","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","582382","0.0-14.0-2.3","v52sz","",""
"2372.599999997765","iaps/9410h.JPG","","image-button-response","51","584757","0.0-14.0-0.4","v52sz","","1"
"null","iaps/9410h.JPG","null","image-keyboard-response","52","589764","0.0-14.0-1.4","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","590767","0.0-14.0-2.4","v52sz","",""
"1937.7999999970198","iaps/3140h.JPG","","image-button-response","54","592707","0.0-14.0-0.5","v52sz","","1"
"null","iaps/3140h.JPG","null","image-keyboard-response","55","597712","0.0-14.0-1.5","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","56","598718","0.0-14.0-2.5","v52sz","",""
"1815.800000000745","iaps/2691l.jpg","","image-button-response","57","600536","0.0-14.0-0.6","v52sz","","0"
"null","iaps/2691l.jpg","null","image-keyboard-response","58","605540","0.0-14.0-1.6","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","606541","0.0-14.0-2.6","v52sz","",""
"3972.800000000745","iaps/3230h.JPG","","image-button-response","60","610516","0.0-14.0-0.7","v52sz","","1"
"null","iaps/3230h.JPG","null","image-keyboard-response","61","615523","0.0-14.0-1.7","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","62","616527","0.0-14.0-2.7","v52sz","",""
"2309.89999999851","iaps/2490l.JPG","","image-button-response","63","618840","0.0-14.0-0.8","v52sz","","0"
"null","iaps/2490l.JPG","null","image-keyboard-response","64","623846","0.0-14.0-1.8","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","624850","0.0-14.0-2.8","v52sz","",""
"1919.300000000745","iaps/9160l.JPG","","image-button-response","66","626772","0.0-14.0-0.9","v52sz","","0"
"null","iaps/9160l.JPG","null","image-keyboard-response","67","631777","0.0-14.0-1.9","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","68","632779","0.0-14.0-2.9","v52sz","",""
"2501","iaps/9440l.JPG","","image-button-response","69","635282","0.0-14.0-0.10","v52sz","","1"
"null","iaps/9440l.JPG","null","image-keyboard-response","70","640291","0.0-14.0-1.10","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","641293","0.0-14.0-2.10","v52sz","",""
"2333.699999999255","iaps/3068h.jpg","","image-button-response","72","643629","0.0-14.0-0.11","v52sz","","1"
"null","iaps/3068h.jpg","null","image-keyboard-response","73","648636","0.0-14.0-1.11","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","74","649639","0.0-14.0-2.11","v52sz","",""
"2296.699999999255","iaps/6190l.JPG","","image-button-response","75","651938","0.0-14.0-0.12","v52sz","","0"
"null","iaps/6190l.JPG","null","image-keyboard-response","76","656944","0.0-14.0-1.12","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","657949","0.0-14.0-2.12","v52sz","",""
"2179.5","iaps/3261h.jpg","","image-button-response","78","660131","0.0-14.0-0.13","v52sz","","1"
"null","iaps/3261h.jpg","null","image-keyboard-response","79","665135","0.0-14.0-1.13","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","80","666142","0.0-14.0-2.13","v52sz","",""
"1742.800000000745","iaps/2312l.jpg","","image-button-response","81","667887","0.0-14.0-0.14","v52sz","","0"
"null","iaps/2312l.jpg","null","image-keyboard-response","82","672888","0.0-14.0-1.14","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","673895","0.0-14.0-2.14","v52sz","",""
"3179.5","iaps/3530h.JPG","","image-button-response","84","677076","0.0-14.0-0.15","v52sz","","1"
"null","iaps/3530h.JPG","null","image-keyboard-response","85","682083","0.0-14.0-1.15","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","86","683090","0.0-14.0-2.15","v52sz","",""
"1573.5","iaps/6836l.jpg","","image-button-response","87","684665","0.0-14.0-0.16","v52sz","","0"
"null","iaps/6836l.jpg","null","image-keyboard-response","88","689667","0.0-14.0-1.16","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","690673","0.0-14.0-2.16","v52sz","",""
"2995.5","iaps/2800h.JPG","","image-button-response","90","693671","0.0-14.0-0.17","v52sz","","0"
"null","iaps/2800h.JPG","null","image-keyboard-response","91","698677","0.0-14.0-1.17","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","92","699681","0.0-14.0-2.17","v52sz","",""
"1662.800000000745","iaps/9181h.jpg","","image-button-response","93","701346","0.0-14.0-0.18","v52sz","","1"
"null","iaps/9181h.jpg","null","image-keyboard-response","94","706352","0.0-14.0-1.18","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","707356","0.0-14.0-2.18","v52sz","",""
"1572.8999999985099","iaps/2053h.JPG","","image-button-response","96","708931","0.0-14.0-0.19","v52sz","","0"
"null","iaps/2053h.JPG","null","image-keyboard-response","97","713936","0.0-14.0-1.19","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","98","714939","0.0-14.0-2.19","v52sz","",""
"2034.4000000022352","iaps/3150h.JPG","","image-button-response","99","716976","0.0-14.0-0.20","v52sz","","1"
"null","iaps/3150h.JPG","null","image-keyboard-response","100","721983","0.0-14.0-1.20","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","722987","0.0-14.0-2.20","v52sz","",""
"3629.10000000149","iaps/6831h.jpg","","image-button-response","102","726619","0.0-14.0-0.21","v52sz","","0"
"null","iaps/6831h.jpg","null","image-keyboard-response","103","731626","0.0-14.0-1.21","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","104","732631","0.0-14.0-2.21","v52sz","",""
"1519.699999999255","iaps/2278l.jpg","","image-button-response","105","734153","0.0-14.0-0.22","v52sz","","0"
"null","iaps/2278l.jpg","null","image-keyboard-response","106","739157","0.0-14.0-1.22","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","740162","0.0-14.0-2.22","v52sz","",""
"1470.6000000014901","iaps/3000h.JPG","","image-button-response","108","741634","0.0-14.0-0.23","v52sz","","1"
"null","iaps/3000h.JPG","null","image-keyboard-response","109","746637","0.0-14.0-1.23","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","110","747640","0.0-14.0-2.23","v52sz","",""
"3660.699999999255","iaps/9102l.JPG","","image-button-response","111","751303","0.0-14.0-0.24","v52sz","","1"
"null","iaps/9102l.JPG","null","image-keyboard-response","112","756308","0.0-14.0-1.24","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","757313","0.0-14.0-2.24","v52sz","",""
"1768.800000000745","iaps/6010l.JPG","","image-button-response","114","759084","0.0-14.0-0.25","v52sz","","0"
"null","iaps/6010l.JPG","null","image-keyboard-response","115","764087","0.0-14.0-1.25","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","116","765090","0.0-14.0-2.25","v52sz","",""
"3389.10000000149","iaps/7360l.JPG","","image-button-response","117","768481","0.0-14.0-0.26","v52sz","","0"
"null","iaps/7360l.JPG","null","image-keyboard-response","118","773486","0.0-14.0-1.26","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","774486","0.0-14.0-2.26","v52sz","",""
"1519.5","iaps/2700l.JPG","","image-button-response","120","776007","0.0-14.0-0.27","v52sz","","0"
"null","iaps/2700l.JPG","null","image-keyboard-response","121","781010","0.0-14.0-1.27","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","122","782015","0.0-14.0-2.27","v52sz","",""
"1593.5","iaps/9252h.jpg","","image-button-response","123","783611","0.0-14.0-0.28","v52sz","","1"
"null","iaps/9252h.jpg","null","image-keyboard-response","124","788613","0.0-14.0-1.28","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","789616","0.0-14.0-2.28","v52sz","",""
"3743.39999999851","iaps/9470l.jpg","","image-button-response","126","793362","0.0-14.0-0.29","v52sz","","0"
"null","iaps/9470l.jpg","null","image-keyboard-response","127","798366","0.0-14.0-1.29","v52sz","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","128","799369","0.0-14.0-2.29","v52sz","",""
"4746.400000002235","","","survey-text","129","804119","0.0-15.0","v52sz","{""Age"":""22"",""Gender"":""Female""}",""
