"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"34968.40000009537","<center><p>In this study, you will be trained to use two emotion regulation strategies. You will then practice using these strategies while viewing a series of images.</p><p><b>Please be aware that the images used in this study contain content that may be unpleasant or disturbing.</b></p><p>Your participation will take approximately 10 minutes. You will receive $2.00 as payment for your participation. <b>You must use a desktop or a laptop computer to complete this study. </b> By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <u>stanfordpsych251@gmail.com</u>. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </p><p>Press the spacebar to begin.</p></center>","32","html-keyboard-response","0","34970","0.0-0.0","m88ek","",""
"13390.200000047684","<center><p>In this part of the study, you will view a series of pictures and try to change how you feel about each picture by changing the way you think about it. Some pictures might make you feel very negative, while other pictures might make you feel slightly negative or not negative at all. You will be able to choose between two ways or strategies that will help you feel less negative. The next section will explain both strategies and give you the opportunity to practice implementing them. It is important that you try to remember what you are supposed to do in each strategy.</p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","1","48361","0.0-1.0","m88ek","",""
"30931.200000047684","<center><p>The first strategy is called REAPPRAISAL. This means that you attend to the picture and try to change the meaning of it. That means you think of something to tell yourself about the picture that helps you feel less negative about it. For example, you could tell yourself something about the outcome of the picture, that whatever is going on will soon be resolved, or that help is on the way. You could also focus on a specific detail of the situation that may not be as bad as it first seemed. But we want you to stay focused on the picture and not think of random things that will make you feel better, but rather to change something about the picture that helps you to feel less negative about it. It is very important that when you reappraise you do not think that the picture is fake or a scene from a movie. Think of it as a real situation, and then change the meaning of it. <b>Once again, as soon as the picture is on the screen, keep focusing on the picture, but tell yourself something about it that makes you feel less negative; keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","2","79292","0.0-2.0","m88ek","",""
"4496.700000047684","<center><p>Now you are going to practice using reappraisal. Once the picture comes up on the screen, please immediately start focusing your thoughts with the goal of feeling less negative, <b>Focus on the picture but think of the meaning of the picture in a way that will help you feel less negative about it.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","3","83789","0.0-3.0","m88ek","",""
"33471.299999952316","","","survey-text","4","117267","0.0-4.0-0.0","m88ek","{""Q0"":""I told myself the tank is being brought off the battlefield because the war is over, and the sky is coincidentally red.""}",""
"6662.200000047684","<center><p>Just to give you more ideas, other people thought that they are fighting for their families, they are protecting their country, they stand together for an important goal, their families will be proud of them.</p><p><b>Remember, as soon as the picture is on the screen, keep focusing on the picture but tell yourself something about it that makes you feel less negative, until it disappears from the screen.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","5","123930","0.0-4.0-1.0","m88ek","",""
"14667.700000047684","","","survey-text","6","138599","0.0-4.0-2.0","m88ek","{""Q0"":""The child's mother is on their way with a lollipop!""}",""
"22774.299999952316","<center><p>The second strategy is called DISTRACTION. This means that you try your best to feel less negative about the picture by thinking of something that is completely unrelated to the picture. There are a few ways you can do this. First, you can think about geometric shapes. For instance, if you see a bloody knife, you can think of a big yellow triangle. Second, you can imagine yourself doing everyday tasks, such as taking a shower or making coffee in the morning. Third, you can imagine your neighborhood or other familiar streets. You could use any one of these ways to distract yourself, which you think will work best in making you feel less negative. You do not have to use the same method to distract all the time. <b>However, it is important that you keep your eyes on the picture and not avert your gaze. As soon as the picture is on the screen, start focusing all of your thoughts on something that is completely unrelated to the picture. Once you have come up with a way to feel less negative, keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","7","161375","0.0-5.0","m88ek","",""
"2848.300000190735","<center><p>Now you are going to practice using distraction. Once the picture comes up on the screen, please immediately start focusing and implementing that strategy.</p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","8","164223","0.0-6.0","m88ek","",""
"12171.599999904633","","","survey-text","9","176397","0.0-7.0-0.0","m88ek","{""Q0"":""I imagined the ocean because of their jackets.""}",""
"11316.299999952316","<center><p>Just to give you more ideas, other people thought of cars passing on a street they know, or about all the steps of making coffee, or about a red triangle. <b>Remember, the moment you see the picture on the screen, start focusing all your thoughts on the distracting object you chose.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","10","187713","0.0-7.0-1.0","m88ek","",""
"24183","","","survey-text","11","211898","0.0-7.0-2.0","m88ek","{""Q0"":""I imagined a watercolor painting, using the same colors... but vague shapes that have no meaning.""}",""
"11557.299999952316","<center><p>We would now like you to practice using the two strategies you just learned. First, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. Follow the instructions on the screen. The same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that is written under the picture. <b>Please look at the image for the entire time that it appears on the screen. After the time is up, the next image will appear automatically.</b></p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","12","223455","0.0-8.0","m88ek","",""
"3672.7999999523163","iaps/2120lp.jpg","32","image-keyboard-response","13","227130","0.0-9.0-0.0","m88ek","",""
"null","iaps/2120lp.jpg","null","image-keyboard-response","14","232135","0.0-9.0-1.0","m88ek","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","233141","0.0-9.0-2.0","m88ek","",""
"4181.900000095367","iaps/2703hp.jpg","32","image-keyboard-response","16","237324","0.0-9.0-0.1","m88ek","",""
"null","iaps/2703hp.jpg","null","image-keyboard-response","17","242336","0.0-9.0-1.1","m88ek","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","243352","0.0-9.0-2.1","m88ek","",""
"2692.899999856949","iaps/7521lp.jpg","32","image-keyboard-response","19","246045","0.0-10.0-0.0","m88ek","",""
"null","iaps/7521lp.jpg","null","image-keyboard-response","20","251055","0.0-10.0-1.0","m88ek","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","252069","0.0-10.0-2.0","m88ek","",""
"1439.2999999523163","iaps/3051hp.jpg","32","image-keyboard-response","22","253509","0.0-10.0-0.1","m88ek","",""
"null","iaps/3051hp.jpg","null","image-keyboard-response","23","258514","0.0-10.0-1.1","m88ek","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","259520","0.0-10.0-2.1","m88ek","",""
"11748.800000190735","<center><p>In this task, we want you to <b>choose</b> between the two strategies that you just learned for each picture that you see. Like in the previous part of the study, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","25","271270","0.0-11.0","m88ek","",""
"3851.7999999523163","iaps/8231lp.jpg","","image-button-response","26","275123","0.0-12.0-0.0","m88ek","","1"
"null","iaps/8231lp.jpg","null","image-keyboard-response","27","280123","0.0-12.0-1.0","m88ek","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","281132","0.0-12.0-2.0","m88ek","",""
"2036.5999999046326","iaps/9145lp.jpg","","image-button-response","29","283169","0.0-12.0-0.1","m88ek","","0"
"null","iaps/9145lp.jpg","null","image-keyboard-response","30","288183","0.0-12.0-1.1","m88ek","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","289194","0.0-12.0-2.1","m88ek","",""
"2265","iaps/3181hp.jpg","","image-button-response","32","291460","0.0-12.0-0.2","m88ek","","0"
"null","iaps/3181hp.jpg","null","image-keyboard-response","33","296475","0.0-12.0-1.2","m88ek","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","297479","0.0-12.0-2.2","m88ek","",""
"2138.5999999046326","iaps/9921hp.jpg","","image-button-response","35","299619","0.0-12.0-0.3","m88ek","","1"
"null","iaps/9921hp.jpg","null","image-keyboard-response","36","304634","0.0-12.0-1.3","m88ek","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","305637","0.0-12.0-2.3","m88ek","",""
"32590.599999904633","<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","38","338228","0.0-13.0","m88ek","",""
"1695","iaps/9420h.JPG","","image-button-response","39","339924","0.0-14.0-0.0","m88ek","","1"
"null","iaps/9420h.JPG","null","image-keyboard-response","40","344933","0.0-14.0-1.0","m88ek","",""
