"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","421763","0.0-10.0-2.1","qz8ob","",""
"25189.399999976158","<center><p>In this task, we want you to <b>choose</b> between the two strategies that you just learned for each picture that you see. Like in the previous part of the study, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","25","446953","0.0-11.0","qz8ob","",""
"5320.200000047684","iaps/8231lp.jpg","","image-button-response","26","452278","0.0-12.0-0.0","qz8ob","","0"
"null","iaps/8231lp.jpg","null","image-keyboard-response","27","457282","0.0-12.0-1.0","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","458284","0.0-12.0-2.0","qz8ob","",""
"3083.8000000715256","iaps/9921hp.jpg","","image-button-response","29","461372","0.0-12.0-0.1","qz8ob","","0"
"null","iaps/9921hp.jpg","null","image-keyboard-response","30","466381","0.0-12.0-1.1","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","467383","0.0-12.0-2.1","qz8ob","",""
"2661.2000000476837","iaps/9145lp.jpg","","image-button-response","32","470048","0.0-12.0-0.2","qz8ob","","0"
"null","iaps/9145lp.jpg","null","image-keyboard-response","33","475051","0.0-12.0-1.2","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","476054","0.0-12.0-2.2","qz8ob","",""
"3544.100000023842","iaps/3181hp.jpg","","image-button-response","35","479602","0.0-12.0-0.3","qz8ob","","1"
"null","iaps/3181hp.jpg","null","image-keyboard-response","36","484606","0.0-12.0-1.3","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","485610","0.0-12.0-2.3","qz8ob","",""
"11805.799999952316","<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","38","497417","0.0-13.0","qz8ob","",""
"2318","iaps/3000h.JPG","","image-button-response","39","499738","0.0-14.0-0.0","qz8ob","","1"
"null","iaps/3000h.JPG","null","image-keyboard-response","40","504741","0.0-14.0-1.0","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","505743","0.0-14.0-2.0","qz8ob","",""
"1818.7999999523163","iaps/2312l.jpg","","image-button-response","42","507566","0.0-14.0-0.1","qz8ob","","0"
"null","iaps/2312l.jpg","null","image-keyboard-response","43","512569","0.0-14.0-1.1","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","513571","0.0-14.0-2.1","qz8ob","",""
"2010.2999999523163","iaps/9102l.JPG","","image-button-response","45","515585","0.0-14.0-0.2","qz8ob","","0"
"null","iaps/9102l.JPG","null","image-keyboard-response","46","520589","0.0-14.0-1.2","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","521591","0.0-14.0-2.2","qz8ob","",""
"2436.899999976158","iaps/7360l.JPG","","image-button-response","48","524031","0.0-14.0-0.3","qz8ob","","0"
"null","iaps/7360l.JPG","null","image-keyboard-response","49","529034","0.0-14.0-1.3","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","530035","0.0-14.0-2.3","qz8ob","",""
"2782.7000000476837","iaps/2700l.JPG","","image-button-response","51","532822","0.0-14.0-0.4","qz8ob","","0"
"null","iaps/2700l.JPG","null","image-keyboard-response","52","537825","0.0-14.0-1.4","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","538827","0.0-14.0-2.4","qz8ob","",""
"1753.2999999523163","iaps/9440l.JPG","","image-button-response","54","540584","0.0-14.0-0.5","qz8ob","","0"
"null","iaps/9440l.JPG","null","image-keyboard-response","55","545587","0.0-14.0-1.5","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","56","546590","0.0-14.0-2.5","qz8ob","",""
"1807.1000000238419","iaps/9470l.jpg","","image-button-response","57","548401","0.0-14.0-0.6","qz8ob","","0"
"null","iaps/9470l.jpg","null","image-keyboard-response","58","553404","0.0-14.0-1.6","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","554406","0.0-14.0-2.6","qz8ob","",""
"2016.1000000238419","iaps/6831h.jpg","","image-button-response","60","556425","0.0-14.0-0.7","qz8ob","","1"
"null","iaps/6831h.jpg","null","image-keyboard-response","61","561429","0.0-14.0-1.7","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","62","562431","0.0-14.0-2.7","qz8ob","",""
"1767.1999999284744","iaps/3150h.JPG","","image-button-response","63","564203","0.0-14.0-0.8","qz8ob","","0"
"null","iaps/3150h.JPG","null","image-keyboard-response","64","569206","0.0-14.0-1.8","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","570208","0.0-14.0-2.8","qz8ob","",""
"2075.899999976158","iaps/3180h.JPG","","image-button-response","66","572287","0.0-14.0-0.9","qz8ob","","1"
"null","iaps/3180h.JPG","null","image-keyboard-response","67","577289","0.0-14.0-1.9","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","68","578291","0.0-14.0-2.9","qz8ob","",""
"2819.5","iaps/2691l.jpg","","image-button-response","69","581117","0.0-14.0-0.10","qz8ob","","0"
"null","iaps/2691l.jpg","null","image-keyboard-response","70","586124","0.0-14.0-1.10","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","587127","0.0-14.0-2.10","qz8ob","",""
"3193.8000000715256","iaps/9160l.JPG","","image-button-response","72","590325","0.0-14.0-0.11","qz8ob","","1"
"null","iaps/9160l.JPG","null","image-keyboard-response","73","595329","0.0-14.0-1.11","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","74","596331","0.0-14.0-2.11","qz8ob","",""
"1888.8999999761581","iaps/2053h.JPG","","image-button-response","75","598223","0.0-14.0-0.12","qz8ob","","0"
"null","iaps/2053h.JPG","null","image-keyboard-response","76","603226","0.0-14.0-1.12","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","604227","0.0-14.0-2.12","qz8ob","",""
"1355.6000000238419","iaps/2800h.JPG","","image-button-response","78","605587","0.0-14.0-0.13","qz8ob","","1"
"null","iaps/2800h.JPG","null","image-keyboard-response","79","610590","0.0-14.0-1.13","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","80","611591","0.0-14.0-2.13","qz8ob","",""
"2556","iaps/3261h.jpg","","image-button-response","81","614149","0.0-14.0-0.14","qz8ob","","0"
"null","iaps/3261h.jpg","null","image-keyboard-response","82","619153","0.0-14.0-1.14","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","620155","0.0-14.0-2.14","qz8ob","",""
"2410.2999999523163","iaps/2278l.jpg","","image-button-response","84","622567","0.0-14.0-0.15","qz8ob","","0"
"null","iaps/2278l.jpg","null","image-keyboard-response","85","627570","0.0-14.0-1.15","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","86","628572","0.0-14.0-2.15","qz8ob","",""
"1464.2000000476837","iaps/6010l.JPG","","image-button-response","87","630039","0.0-14.0-0.16","qz8ob","","1"
"null","iaps/6010l.JPG","null","image-keyboard-response","88","635042","0.0-14.0-1.16","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","636044","0.0-14.0-2.16","qz8ob","",""
"1854.2999999523163","iaps/3140h.JPG","","image-button-response","90","637902","0.0-14.0-0.17","qz8ob","","1"
"null","iaps/3140h.JPG","null","image-keyboard-response","91","642906","0.0-14.0-1.17","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","92","643908","0.0-14.0-2.17","qz8ob","",""
"2035.8999999761581","iaps/3230h.JPG","","image-button-response","93","645947","0.0-14.0-0.18","qz8ob","","0"
"null","iaps/3230h.JPG","null","image-keyboard-response","94","650949","0.0-14.0-1.18","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","651951","0.0-14.0-2.18","qz8ob","",""
"2194.8000000715256","iaps/6836l.jpg","","image-button-response","96","654150","0.0-14.0-0.19","qz8ob","","0"
"null","iaps/6836l.jpg","null","image-keyboard-response","97","659152","0.0-14.0-1.19","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","98","660154","0.0-14.0-2.19","qz8ob","",""
"1650.8000000715256","iaps/2490l.JPG","","image-button-response","99","661808","0.0-14.0-0.20","qz8ob","","0"
"null","iaps/2490l.JPG","null","image-keyboard-response","100","666813","0.0-14.0-1.20","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","667815","0.0-14.0-2.20","qz8ob","",""
"1513.8999999761581","iaps/9252h.jpg","","image-button-response","102","669333","0.0-14.0-0.21","qz8ob","","1"
"null","iaps/9252h.jpg","null","image-keyboard-response","103","674335","0.0-14.0-1.21","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","104","675338","0.0-14.0-2.21","qz8ob","",""
"1540.8999999761581","iaps/9420h.JPG","","image-button-response","105","676882","0.0-14.0-0.22","qz8ob","","1"
"null","iaps/9420h.JPG","null","image-keyboard-response","106","681886","0.0-14.0-1.22","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","682888","0.0-14.0-2.22","qz8ob","",""
"1730.3000000715256","iaps/3530h.JPG","","image-button-response","108","684622","0.0-14.0-0.23","qz8ob","","0"
"null","iaps/3530h.JPG","null","image-keyboard-response","109","689625","0.0-14.0-1.23","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","110","690627","0.0-14.0-2.23","qz8ob","",""
"3011","iaps/9181h.jpg","","image-button-response","111","693641","0.0-14.0-0.24","qz8ob","","1"
"null","iaps/9181h.jpg","null","image-keyboard-response","112","698645","0.0-14.0-1.24","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","699647","0.0-14.0-2.24","qz8ob","",""
"1623.8000000715256","iaps/9410h.JPG","","image-button-response","114","701275","0.0-14.0-0.25","qz8ob","","1"
"null","iaps/9410h.JPG","null","image-keyboard-response","115","706278","0.0-14.0-1.25","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","116","707280","0.0-14.0-2.25","qz8ob","",""
"1762.2999999523163","iaps/3068h.jpg","","image-button-response","117","709044","0.0-14.0-0.26","qz8ob","","1"
"null","iaps/3068h.jpg","null","image-keyboard-response","118","714047","0.0-14.0-1.26","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","715049","0.0-14.0-2.26","qz8ob","",""
"1756.1999999284744","iaps/9120l.JPG","","image-button-response","120","716810","0.0-14.0-0.27","qz8ob","","0"
"null","iaps/9120l.JPG","null","image-keyboard-response","121","721813","0.0-14.0-1.27","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","122","722816","0.0-14.0-2.27","qz8ob","",""
"1739.6999999284744","iaps/6190l.JPG","","image-button-response","123","724559","0.0-14.0-0.28","qz8ob","","0"
"null","iaps/6190l.JPG","null","image-keyboard-response","124","729563","0.0-14.0-1.28","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","730565","0.0-14.0-2.28","qz8ob","",""
"1651.2000000476837","iaps/1301l.jpg","","image-button-response","126","732220","0.0-14.0-0.29","qz8ob","","0"
"null","iaps/1301l.jpg","null","image-keyboard-response","127","737222","0.0-14.0-1.29","qz8ob","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","128","738225","0.0-14.0-2.29","qz8ob","",""
"6903.100000023842","","","survey-text","129","745139","0.0-15.0","qz8ob","{""Age"":""28"",""Gender"":""woman""}",""
