"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"null","iaps/3051hp.jpg","null","image-keyboard-response","23","450098","0.0-10.0-1.1","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","451111","0.0-10.0-2.1","m821x","",""
"25491.899999976158","<center><p>In this task, we want you to <b>choose</b> between the two strategies that you just learned for each picture that you see. Like in the previous part of the study, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","25","476604","0.0-11.0","m821x","",""
"6395.299999952316","iaps/8231lp.jpg","","image-button-response","26","483000","0.0-12.0-0.0","m821x","","1"
"null","iaps/8231lp.jpg","null","image-keyboard-response","27","488011","0.0-12.0-1.0","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","489024","0.0-12.0-2.0","m821x","",""
"4043.899999976158","iaps/9921hp.jpg","","image-button-response","29","493069","0.0-12.0-0.1","m821x","","1"
"null","iaps/9921hp.jpg","null","image-keyboard-response","30","498081","0.0-12.0-1.1","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","499090","0.0-12.0-2.1","m821x","",""
"5079.400000095367","iaps/9145lp.jpg","","image-button-response","32","504171","0.0-12.0-0.2","m821x","","0"
"null","iaps/9145lp.jpg","null","image-keyboard-response","33","509184","0.0-12.0-1.2","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","510199","0.0-12.0-2.2","m821x","",""
"2723.7000000476837","iaps/3181hp.jpg","","image-button-response","35","512924","0.0-12.0-0.3","m821x","","0"
"null","iaps/3181hp.jpg","null","image-keyboard-response","36","517940","0.0-12.0-1.3","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","518953","0.0-12.0-2.3","m821x","",""
"14554.100000023842","<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","38","533507","0.0-13.0","m821x","",""
"2784.8000000715256","iaps/6010l.JPG","","image-button-response","39","536294","0.0-14.0-0.0","m821x","","0"
"null","iaps/6010l.JPG","null","image-keyboard-response","40","541304","0.0-14.0-1.0","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","542313","0.0-14.0-2.0","m821x","",""
"3552.8000000715256","iaps/3068h.jpg","","image-button-response","42","545867","0.0-14.0-0.1","m821x","","1"
"null","iaps/3068h.jpg","null","image-keyboard-response","43","550875","0.0-14.0-1.1","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","551884","0.0-14.0-2.1","m821x","",""
"3063.5","iaps/9440l.JPG","","image-button-response","45","554949","0.0-14.0-0.2","m821x","","0"
"null","iaps/9440l.JPG","null","image-keyboard-response","46","559953","0.0-14.0-1.2","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","560968","0.0-14.0-2.2","m821x","",""
"2804.7999999523163","iaps/3000h.JPG","","image-button-response","48","563775","0.0-14.0-0.3","m821x","","1"
"null","iaps/3000h.JPG","null","image-keyboard-response","49","568789","0.0-14.0-1.3","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","569802","0.0-14.0-2.3","m821x","",""
"2215.899999976158","iaps/3140h.JPG","","image-button-response","51","572019","0.0-14.0-0.4","m821x","","1"
"null","iaps/3140h.JPG","null","image-keyboard-response","52","577025","0.0-14.0-1.4","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","578037","0.0-14.0-2.4","m821x","",""
"2092.600000023842","iaps/2278l.jpg","","image-button-response","54","580135","0.0-14.0-0.5","m821x","","0"
"null","iaps/2278l.jpg","null","image-keyboard-response","55","585146","0.0-14.0-1.5","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","56","586160","0.0-14.0-2.5","m821x","",""
"3650.600000023842","iaps/9420h.JPG","","image-button-response","57","589817","0.0-14.0-0.6","m821x","","1"
"null","iaps/9420h.JPG","null","image-keyboard-response","58","594821","0.0-14.0-1.6","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","595834","0.0-14.0-2.6","m821x","",""
"2075","iaps/9470l.jpg","","image-button-response","60","597910","0.0-14.0-0.7","m821x","","0"
"null","iaps/9470l.jpg","null","image-keyboard-response","61","602919","0.0-14.0-1.7","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","62","603931","0.0-14.0-2.7","m821x","",""
"2899.8000000715256","iaps/2053h.JPG","","image-button-response","63","606833","0.0-14.0-0.8","m821x","","0"
"null","iaps/2053h.JPG","null","image-keyboard-response","64","611841","0.0-14.0-1.8","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","612853","0.0-14.0-2.8","m821x","",""
"2276","iaps/6190l.JPG","","image-button-response","66","615131","0.0-14.0-0.9","m821x","","0"
"null","iaps/6190l.JPG","null","image-keyboard-response","67","620146","0.0-14.0-1.9","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","68","621161","0.0-14.0-2.9","m821x","",""
"2039.9000000953674","iaps/9252h.jpg","","image-button-response","69","623203","0.0-14.0-0.10","m821x","","1"
"null","iaps/9252h.jpg","null","image-keyboard-response","70","628213","0.0-14.0-1.10","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","629224","0.0-14.0-2.10","m821x","",""
"3659.600000023842","iaps/6836l.jpg","","image-button-response","72","632885","0.0-14.0-0.11","m821x","","0"
"null","iaps/6836l.jpg","null","image-keyboard-response","73","637897","0.0-14.0-1.11","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","74","638911","0.0-14.0-2.11","m821x","",""
"2332.8000000715256","iaps/9410h.JPG","","image-button-response","75","641245","0.0-14.0-0.12","m821x","","0"
"null","iaps/9410h.JPG","null","image-keyboard-response","76","646263","0.0-14.0-1.12","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","647270","0.0-14.0-2.12","m821x","",""
"1683.8000000715256","iaps/2490l.JPG","","image-button-response","78","648957","0.0-14.0-0.13","m821x","","0"
"null","iaps/2490l.JPG","null","image-keyboard-response","79","653967","0.0-14.0-1.13","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","80","654979","0.0-14.0-2.13","m821x","",""
"1761.7000000476837","iaps/9160l.JPG","","image-button-response","81","656742","0.0-14.0-0.14","m821x","","0"
"null","iaps/9160l.JPG","null","image-keyboard-response","82","661750","0.0-14.0-1.14","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","662758","0.0-14.0-2.14","m821x","",""
"1790.3999999761581","iaps/3230h.JPG","","image-button-response","84","664550","0.0-14.0-0.15","m821x","","0"
"null","iaps/3230h.JPG","null","image-keyboard-response","85","669560","0.0-14.0-1.15","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","86","670569","0.0-14.0-2.15","m821x","",""
"1495.3999999761581","iaps/2691l.jpg","","image-button-response","87","672065","0.0-14.0-0.16","m821x","","0"
"null","iaps/2691l.jpg","null","image-keyboard-response","88","677072","0.0-14.0-1.16","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","678081","0.0-14.0-2.16","m821x","",""
"1672.7000000476837","iaps/3180h.JPG","","image-button-response","90","679756","0.0-14.0-0.17","m821x","","0"
"null","iaps/3180h.JPG","null","image-keyboard-response","91","684761","0.0-14.0-1.17","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","92","685778","0.0-14.0-2.17","m821x","",""
"1568.0999999046326","iaps/2700l.JPG","","image-button-response","93","687347","0.0-14.0-0.18","m821x","","0"
"null","iaps/2700l.JPG","null","image-keyboard-response","94","692362","0.0-14.0-1.18","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","693364","0.0-14.0-2.18","m821x","",""
"2522","iaps/9181h.jpg","","image-button-response","96","695888","0.0-14.0-0.19","m821x","","1"
"null","iaps/9181h.jpg","null","image-keyboard-response","97","700900","0.0-14.0-1.19","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","98","701909","0.0-14.0-2.19","m821x","",""
"2324.100000023842","iaps/1301l.jpg","","image-button-response","99","704235","0.0-14.0-0.20","m821x","","0"
"null","iaps/1301l.jpg","null","image-keyboard-response","100","709247","0.0-14.0-1.20","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","710262","0.0-14.0-2.20","m821x","",""
"1395.0999999046326","iaps/2312l.jpg","","image-button-response","102","711658","0.0-14.0-0.21","m821x","","0"
"null","iaps/2312l.jpg","null","image-keyboard-response","103","716668","0.0-14.0-1.21","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","104","717676","0.0-14.0-2.21","m821x","",""
"2274.899999976158","iaps/9120l.JPG","","image-button-response","105","719953","0.0-14.0-0.22","m821x","","0"
"null","iaps/9120l.JPG","null","image-keyboard-response","106","724966","0.0-14.0-1.22","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","725979","0.0-14.0-2.22","m821x","",""
"3742.600000023842","iaps/3530h.JPG","","image-button-response","108","729723","0.0-14.0-0.23","m821x","","1"
"null","iaps/3530h.JPG","null","image-keyboard-response","109","734736","0.0-14.0-1.23","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","110","735750","0.0-14.0-2.23","m821x","",""
"3083.5","iaps/3150h.JPG","","image-button-response","111","738835","0.0-14.0-0.24","m821x","","1"
"null","iaps/3150h.JPG","null","image-keyboard-response","112","743846","0.0-14.0-1.24","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","744858","0.0-14.0-2.24","m821x","",""
"2559.2999999523163","iaps/3261h.jpg","","image-button-response","114","747418","0.0-14.0-0.25","m821x","","1"
"null","iaps/3261h.jpg","null","image-keyboard-response","115","752430","0.0-14.0-1.25","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","116","753442","0.0-14.0-2.25","m821x","",""
"2590.5","iaps/7360l.JPG","","image-button-response","117","756033","0.0-14.0-0.26","m821x","","0"
"null","iaps/7360l.JPG","null","image-keyboard-response","118","761043","0.0-14.0-1.26","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","762048","0.0-14.0-2.26","m821x","",""
"1849.2000000476837","iaps/9102l.JPG","","image-button-response","120","763899","0.0-14.0-0.27","m821x","","0"
"null","iaps/9102l.JPG","null","image-keyboard-response","121","768911","0.0-14.0-1.27","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","122","769924","0.0-14.0-2.27","m821x","",""
"1710.7000000476837","iaps/2800h.JPG","","image-button-response","123","771636","0.0-14.0-0.28","m821x","","0"
"null","iaps/2800h.JPG","null","image-keyboard-response","124","776650","0.0-14.0-1.28","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","777658","0.0-14.0-2.28","m821x","",""
"2117.600000023842","iaps/6831h.jpg","","image-button-response","126","779777","0.0-14.0-0.29","m821x","","1"
"null","iaps/6831h.jpg","null","image-keyboard-response","127","784787","0.0-14.0-1.29","m821x","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","128","785800","0.0-14.0-2.29","m821x","",""
"7010","","","survey-text","129","792813","0.0-15.0","m821x","{""Age"":""49"",""Gender"":""female""}",""
