"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"10134","<center><p>Just to give you more ideas, other people thought of cars passing on a street they know, or about all the steps of making coffee, or about a red triangle. <b>Remember, the moment you see the picture on the screen, start focusing all your thoughts on the distracting object you chose.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","10","202523","0.0-7.0-1.0","61ex0","",""
"9196","","","survey-text","11","211721","0.0-7.0-2.0","61ex0","{""Q0"":""getting high""}",""
"14682.00000000003","<center><p>We would now like you to practice using the two strategies you just learned. First, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. Follow the instructions on the screen. The same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that is written under the picture. <b>Please look at the image for the entire time that it appears on the screen. After the time is up, the next image will appear automatically.</b></p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","12","226403","0.0-8.0","61ex0","",""
"2866","iaps/2120lp.jpg","32","image-keyboard-response","13","229271","0.0-9.0-0.0","61ex0","",""
"null","iaps/2120lp.jpg","null","image-keyboard-response","14","234273","0.0-9.0-1.0","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","235275","0.0-9.0-2.0","61ex0","",""
"2760","iaps/2703hp.jpg","32","image-keyboard-response","16","238037","0.0-9.0-0.1","61ex0","",""
"null","iaps/2703hp.jpg","null","image-keyboard-response","17","243039","0.0-9.0-1.1","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","18","244042","0.0-9.0-2.1","61ex0","",""
"2045","iaps/7521lp.jpg","32","image-keyboard-response","19","246088","0.0-10.0-0.0","61ex0","",""
"null","iaps/7521lp.jpg","null","image-keyboard-response","20","251090","0.0-10.0-1.0","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","252092","0.0-10.0-2.0","61ex0","",""
"2394.000000000029","iaps/3051hp.jpg","32","image-keyboard-response","22","254488","0.0-10.0-0.1","61ex0","",""
"null","iaps/3051hp.jpg","null","image-keyboard-response","23","259490","0.0-10.0-1.1","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","260492","0.0-10.0-2.1","61ex0","",""
"759","<center><p>In this task, we want you to <b>choose</b> between the two strategies that you just learned for each picture that you see. Like in the previous part of the study, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","25","261253","0.0-11.0","61ex0","",""
"9632","iaps/9145lp.jpg","","image-button-response","26","270886","0.0-12.0-0.0","61ex0","","0"
"null","iaps/9145lp.jpg","null","image-keyboard-response","27","275888","0.0-12.0-1.0","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","276889","0.0-12.0-2.0","61ex0","",""
"4977","iaps/9921hp.jpg","","image-button-response","29","281874","0.0-12.0-0.1","61ex0","","1"
"null","iaps/9921hp.jpg","null","image-keyboard-response","30","286876","0.0-12.0-1.1","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","287879","0.0-12.0-2.1","61ex0","",""
"5102","iaps/8231lp.jpg","","image-button-response","32","292983","0.0-12.0-0.2","61ex0","","1"
"null","iaps/8231lp.jpg","null","image-keyboard-response","33","297985","0.0-12.0-1.2","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","298987","0.0-12.0-2.2","61ex0","",""
"2101","iaps/3181hp.jpg","","image-button-response","35","301090","0.0-12.0-0.3","61ex0","","0"
"null","iaps/3181hp.jpg","null","image-keyboard-response","36","306091","0.0-12.0-1.3","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","307093","0.0-12.0-2.3","61ex0","",""
"25163","<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","38","332258","0.0-13.0","61ex0","",""
"2312","iaps/2312l.jpg","","image-button-response","39","334571","0.0-14.0-0.0","61ex0","","0"
"null","iaps/2312l.jpg","null","image-keyboard-response","40","339573","0.0-14.0-1.0","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","340575","0.0-14.0-2.0","61ex0","",""
"1807","iaps/2053h.JPG","","image-button-response","42","342384","0.0-14.0-0.1","61ex0","","0"
"null","iaps/2053h.JPG","null","image-keyboard-response","43","347386","0.0-14.0-1.1","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","348388","0.0-14.0-2.1","61ex0","",""
"3269.000000000058","iaps/6831h.jpg","","image-button-response","45","351660","0.0-14.0-0.2","61ex0","","1"
"null","iaps/6831h.jpg","null","image-keyboard-response","46","356662","0.0-14.0-1.2","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","357663","0.0-14.0-2.2","61ex0","",""
"2027","iaps/6190l.JPG","","image-button-response","48","359692","0.0-14.0-0.3","61ex0","","1"
"null","iaps/6190l.JPG","null","image-keyboard-response","49","364694","0.0-14.0-1.3","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","365695","0.0-14.0-2.3","61ex0","",""
"1676","iaps/2490l.JPG","","image-button-response","51","367372","0.0-14.0-0.4","61ex0","","0"
"null","iaps/2490l.JPG","null","image-keyboard-response","52","372374","0.0-14.0-1.4","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","373377","0.0-14.0-2.4","61ex0","",""
"1564","iaps/3140h.JPG","","image-button-response","54","374942","0.0-14.0-0.5","61ex0","","1"
"null","iaps/3140h.JPG","null","image-keyboard-response","55","379944","0.0-14.0-1.5","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","56","380945","0.0-14.0-2.5","61ex0","",""
"2180","iaps/9181h.jpg","","image-button-response","57","383126","0.0-14.0-0.6","61ex0","","1"
"null","iaps/9181h.jpg","null","image-keyboard-response","58","388129","0.0-14.0-1.6","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","389131","0.0-14.0-2.6","61ex0","",""
"1815","iaps/9420h.JPG","","image-button-response","60","390947","0.0-14.0-0.7","61ex0","","0"
"null","iaps/9420h.JPG","null","image-keyboard-response","61","395950","0.0-14.0-1.7","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","62","396952","0.0-14.0-2.7","61ex0","",""
"1864.9999999999418","iaps/6010l.JPG","","image-button-response","63","398818","0.0-14.0-0.8","61ex0","","1"
"null","iaps/6010l.JPG","null","image-keyboard-response","64","403820","0.0-14.0-1.8","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","404822","0.0-14.0-2.8","61ex0","",""
"1071","iaps/9252h.jpg","","image-button-response","66","405895","0.0-14.0-0.9","61ex0","","1"
"null","iaps/9252h.jpg","null","image-keyboard-response","67","410897","0.0-14.0-1.9","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","68","411899","0.0-14.0-2.9","61ex0","",""
"2397.000000000058","iaps/9440l.JPG","","image-button-response","69","414298","0.0-14.0-0.10","61ex0","","1"
"null","iaps/9440l.JPG","null","image-keyboard-response","70","419300","0.0-14.0-1.10","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","420302","0.0-14.0-2.10","61ex0","",""
"1934","iaps/2278l.jpg","","image-button-response","72","422238","0.0-14.0-0.11","61ex0","","0"
"null","iaps/2278l.jpg","null","image-keyboard-response","73","427239","0.0-14.0-1.11","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","74","428241","0.0-14.0-2.11","61ex0","",""
"2101","iaps/6836l.jpg","","image-button-response","75","430344","0.0-14.0-0.12","61ex0","","1"
"null","iaps/6836l.jpg","null","image-keyboard-response","76","435345","0.0-14.0-1.12","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","436347","0.0-14.0-2.12","61ex0","",""
"1582.0000000000582","iaps/2691l.jpg","","image-button-response","78","437930","0.0-14.0-0.13","61ex0","","1"
"null","iaps/2691l.jpg","null","image-keyboard-response","79","442932","0.0-14.0-1.13","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","80","443934","0.0-14.0-2.13","61ex0","",""
"1387.9999999999418","iaps/3180h.JPG","","image-button-response","81","445324","0.0-14.0-0.14","61ex0","","0"
"null","iaps/3180h.JPG","null","image-keyboard-response","82","450326","0.0-14.0-1.14","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","451328","0.0-14.0-2.14","61ex0","",""
"1844","iaps/9120l.JPG","","image-button-response","84","453173","0.0-14.0-0.15","61ex0","","1"
"null","iaps/9120l.JPG","null","image-keyboard-response","85","458176","0.0-14.0-1.15","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","86","459178","0.0-14.0-2.15","61ex0","",""
"1825","iaps/9102l.JPG","","image-button-response","87","461003","0.0-14.0-0.16","61ex0","","1"
"null","iaps/9102l.JPG","null","image-keyboard-response","88","466005","0.0-14.0-1.16","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","467006","0.0-14.0-2.16","61ex0","",""
"1866","iaps/1301l.jpg","","image-button-response","90","468873","0.0-14.0-0.17","61ex0","","0"
"null","iaps/1301l.jpg","null","image-keyboard-response","91","473874","0.0-14.0-1.17","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","92","474876","0.0-14.0-2.17","61ex0","",""
"1341.9999999999418","iaps/2800h.JPG","","image-button-response","93","476220","0.0-14.0-0.18","61ex0","","1"
"null","iaps/2800h.JPG","null","image-keyboard-response","94","481223","0.0-14.0-1.18","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","482224","0.0-14.0-2.18","61ex0","",""
"1396.0000000000582","iaps/7360l.JPG","","image-button-response","96","483622","0.0-14.0-0.19","61ex0","","1"
"null","iaps/7360l.JPG","null","image-keyboard-response","97","488624","0.0-14.0-1.19","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","98","489626","0.0-14.0-2.19","61ex0","",""
"2112","iaps/3261h.jpg","","image-button-response","99","491739","0.0-14.0-0.20","61ex0","","0"
"null","iaps/3261h.jpg","null","image-keyboard-response","100","496742","0.0-14.0-1.20","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","497743","0.0-14.0-2.20","61ex0","",""
"1679","iaps/3230h.JPG","","image-button-response","102","499423","0.0-14.0-0.21","61ex0","","1"
"null","iaps/3230h.JPG","null","image-keyboard-response","103","504426","0.0-14.0-1.21","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","104","505427","0.0-14.0-2.21","61ex0","",""
"2210.000000000058","iaps/3150h.JPG","","image-button-response","105","507638","0.0-14.0-0.22","61ex0","","1"
"null","iaps/3150h.JPG","null","image-keyboard-response","106","512640","0.0-14.0-1.22","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","513642","0.0-14.0-2.22","61ex0","",""
"1368.9999999998836","iaps/3068h.jpg","","image-button-response","108","515012","0.0-14.0-0.23","61ex0","","1"
"null","iaps/3068h.jpg","null","image-keyboard-response","109","520014","0.0-14.0-1.23","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","110","521016","0.0-14.0-2.23","61ex0","",""
"1046","iaps/3000h.JPG","","image-button-response","111","522064","0.0-14.0-0.24","61ex0","","1"
"null","iaps/3000h.JPG","null","image-keyboard-response","112","527066","0.0-14.0-1.24","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","528068","0.0-14.0-2.24","61ex0","",""
"1294","iaps/2700l.JPG","","image-button-response","114","529363","0.0-14.0-0.25","61ex0","","0"
"null","iaps/2700l.JPG","null","image-keyboard-response","115","534366","0.0-14.0-1.25","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","116","535368","0.0-14.0-2.25","61ex0","",""
"1901","iaps/9410h.JPG","","image-button-response","117","537270","0.0-14.0-0.26","61ex0","","1"
"null","iaps/9410h.JPG","null","image-keyboard-response","118","542273","0.0-14.0-1.26","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","543275","0.0-14.0-2.26","61ex0","",""
"1316","iaps/9160l.JPG","","image-button-response","120","544593","0.0-14.0-0.27","61ex0","","1"
"null","iaps/9160l.JPG","null","image-keyboard-response","121","549595","0.0-14.0-1.27","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","122","550597","0.0-14.0-2.27","61ex0","",""
"1283","iaps/3530h.JPG","","image-button-response","123","551882","0.0-14.0-0.28","61ex0","","1"
"null","iaps/3530h.JPG","null","image-keyboard-response","124","556884","0.0-14.0-1.28","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","557886","0.0-14.0-2.28","61ex0","",""
"1662","iaps/9470l.jpg","","image-button-response","126","559550","0.0-14.0-0.29","61ex0","","0"
"null","iaps/9470l.jpg","null","image-keyboard-response","127","564551","0.0-14.0-1.29","61ex0","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","128","565553","0.0-14.0-2.29","61ex0","",""
"5031","","","survey-text","129","570597","0.0-15.0","61ex0","{""Age"":""25"",""Gender"":""Female""}",""
