"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"8570.299999713898","<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","38","296999","0.0-13.0","rblnc","",""
"2245.3999996185303","iaps/6190l.JPG","","image-button-response","39","299252","0.0-14.0-0.0","rblnc","","0"
"null","iaps/6190l.JPG","null","image-keyboard-response","40","304257","0.0-14.0-1.0","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","305259","0.0-14.0-2.0","rblnc","",""
"1798.9000000953674","iaps/9420h.JPG","","image-button-response","42","307062","0.0-14.0-0.1","rblnc","","1"
"null","iaps/9420h.JPG","null","image-keyboard-response","43","312064","0.0-14.0-1.1","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","313067","0.0-14.0-2.1","rblnc","",""
"1641","iaps/9470l.jpg","","image-button-response","45","314711","0.0-14.0-0.2","rblnc","","1"
"null","iaps/9470l.jpg","null","image-keyboard-response","46","319717","0.0-14.0-1.2","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","320720","0.0-14.0-2.2","rblnc","",""
"1321.9000000953674","iaps/2312l.jpg","","image-button-response","48","322045","0.0-14.0-0.3","rblnc","","0"
"null","iaps/2312l.jpg","null","image-keyboard-response","49","327050","0.0-14.0-1.3","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","328053","0.0-14.0-2.3","rblnc","",""
"1882.6999998092651","iaps/9410h.JPG","","image-button-response","51","329942","0.0-14.0-0.4","rblnc","","1"
"null","iaps/9410h.JPG","null","image-keyboard-response","52","334952","0.0-14.0-1.4","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","335957","0.0-14.0-2.4","rblnc","",""
"1392.1999998092651","iaps/9440l.JPG","","image-button-response","54","337360","0.0-14.0-0.5","rblnc","","1"
"null","iaps/9440l.JPG","null","image-keyboard-response","55","342362","0.0-14.0-1.5","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","56","343365","0.0-14.0-2.5","rblnc","",""
"1439.7999997138977","iaps/3230h.JPG","","image-button-response","57","344810","0.0-14.0-0.6","rblnc","","1"
"null","iaps/3230h.JPG","null","image-keyboard-response","58","349814","0.0-14.0-1.6","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","350817","0.0-14.0-2.6","rblnc","",""
"1371.5","iaps/2490l.JPG","","image-button-response","60","352191","0.0-14.0-0.7","rblnc","","0"
"null","iaps/2490l.JPG","null","image-keyboard-response","61","357197","0.0-14.0-1.7","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","62","358202","0.0-14.0-2.7","rblnc","",""
"1165.3999996185303","iaps/9102l.JPG","","image-button-response","63","359371","0.0-14.0-0.8","rblnc","","0"
"null","iaps/9102l.JPG","null","image-keyboard-response","64","364378","0.0-14.0-1.8","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","365381","0.0-14.0-2.8","rblnc","",""
"1174.0999999046326","iaps/3068h.jpg","","image-button-response","66","366572","0.0-14.0-0.9","rblnc","","1"
"null","iaps/3068h.jpg","null","image-keyboard-response","67","371578","0.0-14.0-1.9","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","68","372580","0.0-14.0-2.9","rblnc","",""
"1113.7999997138977","iaps/2691l.jpg","","image-button-response","69","373706","0.0-14.0-0.10","rblnc","","1"
"null","iaps/2691l.jpg","null","image-keyboard-response","70","378714","0.0-14.0-1.10","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","379717","0.0-14.0-2.10","rblnc","",""
"1004","iaps/3530h.JPG","","image-button-response","72","380725","0.0-14.0-0.11","rblnc","","1"
"null","iaps/3530h.JPG","null","image-keyboard-response","73","385727","0.0-14.0-1.11","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","74","386730","0.0-14.0-2.11","rblnc","",""
"889.9000000953674","iaps/7360l.JPG","","image-button-response","75","387623","0.0-14.0-0.12","rblnc","","0"
"null","iaps/7360l.JPG","null","image-keyboard-response","76","392628","0.0-14.0-1.12","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","393631","0.0-14.0-2.12","rblnc","",""
"970.5999999046326","iaps/6010l.JPG","","image-button-response","78","394606","0.0-14.0-0.13","rblnc","","0"
"null","iaps/6010l.JPG","null","image-keyboard-response","79","399610","0.0-14.0-1.13","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","80","400612","0.0-14.0-2.13","rblnc","",""
"1020.6999998092651","iaps/6836l.jpg","","image-button-response","81","401637","0.0-14.0-0.14","rblnc","","0"
"null","iaps/6836l.jpg","null","image-keyboard-response","82","406639","0.0-14.0-1.14","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","407643","0.0-14.0-2.14","rblnc","",""
"2342.5999999046326","iaps/9120l.JPG","","image-button-response","84","409990","0.0-14.0-0.15","rblnc","","1"
"null","iaps/9120l.JPG","null","image-keyboard-response","85","414992","0.0-14.0-1.15","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","86","415994","0.0-14.0-2.15","rblnc","",""
"2696.300000190735","iaps/9181h.jpg","","image-button-response","87","418696","0.0-14.0-0.16","rblnc","","1"
"null","iaps/9181h.jpg","null","image-keyboard-response","88","423700","0.0-14.0-1.16","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","424703","0.0-14.0-2.16","rblnc","",""
"3449","iaps/9160l.JPG","","image-button-response","90","428169","0.0-14.0-0.17","rblnc","","0"
"null","iaps/9160l.JPG","null","image-keyboard-response","91","433172","0.0-14.0-1.17","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","92","434175","0.0-14.0-2.17","rblnc","",""
"1334.1999998092651","iaps/2800h.JPG","","image-button-response","93","435511","0.0-14.0-0.18","rblnc","","0"
"null","iaps/2800h.JPG","null","image-keyboard-response","94","440516","0.0-14.0-1.18","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","441518","0.0-14.0-2.18","rblnc","",""
"1433.8000001907349","iaps/3000h.JPG","","image-button-response","96","442959","0.0-14.0-0.19","rblnc","","1"
"null","iaps/3000h.JPG","null","image-keyboard-response","97","447966","0.0-14.0-1.19","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","98","448968","0.0-14.0-2.19","rblnc","",""
"952.7999997138977","iaps/6831h.jpg","","image-button-response","99","449924","0.0-14.0-0.20","rblnc","","1"
"null","iaps/6831h.jpg","null","image-keyboard-response","100","454926","0.0-14.0-1.20","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","455928","0.0-14.0-2.20","rblnc","",""
"1361.2000002861023","iaps/1301l.jpg","","image-button-response","102","457291","0.0-14.0-0.21","rblnc","","0"
"null","iaps/1301l.jpg","null","image-keyboard-response","103","462296","0.0-14.0-1.21","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","104","463304","0.0-14.0-2.21","rblnc","",""
"1389.6999998092651","iaps/2278l.jpg","","image-button-response","105","464696","0.0-14.0-0.22","rblnc","","0"
"null","iaps/2278l.jpg","null","image-keyboard-response","106","469699","0.0-14.0-1.22","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","470702","0.0-14.0-2.22","rblnc","",""
"1056.8000001907349","iaps/3150h.JPG","","image-button-response","108","471762","0.0-14.0-0.23","rblnc","","0"
"null","iaps/3150h.JPG","null","image-keyboard-response","109","476766","0.0-14.0-1.23","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","110","477768","0.0-14.0-2.23","rblnc","",""
"919.8000001907349","iaps/2053h.JPG","","image-button-response","111","478692","0.0-14.0-0.24","rblnc","","0"
"null","iaps/2053h.JPG","null","image-keyboard-response","112","483696","0.0-14.0-1.24","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","484701","0.0-14.0-2.24","rblnc","",""
"926.1999998092651","iaps/9252h.jpg","","image-button-response","114","485630","0.0-14.0-0.25","rblnc","","0"
"null","iaps/9252h.jpg","null","image-keyboard-response","115","490632","0.0-14.0-1.25","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","116","491635","0.0-14.0-2.25","rblnc","",""
"515.5","iaps/2700l.JPG","","image-button-response","117","492155","0.0-14.0-0.26","rblnc","","0"
"null","iaps/2700l.JPG","null","image-keyboard-response","118","497162","0.0-14.0-1.26","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","498168","0.0-14.0-2.26","rblnc","",""
"1531.6999998092651","iaps/3261h.jpg","","image-button-response","120","499703","0.0-14.0-0.27","rblnc","","1"
"null","iaps/3261h.jpg","null","image-keyboard-response","121","504706","0.0-14.0-1.27","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","122","505710","0.0-14.0-2.27","rblnc","",""
"1246.4000000953674","iaps/3140h.JPG","","image-button-response","123","506959","0.0-14.0-0.28","rblnc","","1"
"null","iaps/3140h.JPG","null","image-keyboard-response","124","511964","0.0-14.0-1.28","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","512967","0.0-14.0-2.28","rblnc","",""
"1033.4000000953674","iaps/3180h.JPG","","image-button-response","126","514002","0.0-14.0-0.29","rblnc","","0"
"null","iaps/3180h.JPG","null","image-keyboard-response","127","519005","0.0-14.0-1.29","rblnc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","128","520007","0.0-14.0-2.29","rblnc","",""
"5266.5","","","survey-text","129","525393","0.0-15.0","rblnc","{""Age"":""23"",""Gender"":""woman""}",""
