"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"5691.70000000298","<center><p>In this study, you will be trained to use two emotion regulation strategies. You will then practice using these strategies while viewing a series of images.</p><p><b>Please be aware that the images used in this study contain content that may be unpleasant or disturbing.</b></p><p>Your participation will take approximately 10 minutes. You will receive $2.00 as payment for your participation. By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <u>stanfordpsych251@gmail.com</u>. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </p><p>Press the spacebar to begin.</p></center>","32","html-keyboard-response","0","5704","0.0-0.0","gnpzc","",""
"20138","<center><p>In this part of the study, you will read instructions for how to implement two emotion regulaiton strategies: <b>reappraisal</b> and <b>distraction</b>. You will then see a series of 4 images accompanied by instructions for which emotion regulation strategy to use.</p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","1","25844","0.0-1.0","gnpzc","",""
"15123.5","<center><p><b>Reappraisal</b></p><p>Reappraisal involves attending to the emotional situation, but trying to change the meaning of it. The idea is to think of something to tell yourself about the situation that can help you to feel less negative about it. For example, you could think about the outcome of a situation, such as whatever is going on soon will soon be resolved or that help is on the way. You could also focus on a detail of the situation that may not be as bad as it first seemed.</p><p>When you use reappraisal, please stay focused on the images that you see, and try not to think of random things that make you feel better, but rather to change something about the picture that helps you to feel less negative about it. Please do not think that the picture is fake or a scene from a movie, but find another way to change the meaning.</p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","2","40969","0.0-2.0","gnpzc","",""
"37667.40000000596","","","survey-text","3","78648","0.0-3.0-0.0","gnpzc","{""Q0"":""the person was in an accident but not they are calm and healing.""}",""
"40801.5","","","survey-text","4","119455","0.0-3.0-1.0","gnpzc","{""Q0"":""the baby was surprised by something or someone they love and are crying because of that. ""}",""
"21365.30000001192","<center><p><b>Distraction</b></p><p>Distraction involves focusing thoughts and attention on something that is completely unrelated to the emotional situation.The idea is to try and feel less negative by thinking of something that is neutral and completely unrelated. There are a few ways that you can use distraction to change the way that you feel. For example, you might imagine yourself doing everyday tasks, such as going for a walk or making a hot drink.</p><p>When you use distraction, please stay focused on the image and do not avert your gaze. Please do not think of something highly emotional, rather think of something that is emotionally neutral and relatively mundane that will keep your mind distracted from what you can see on the screen.</p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","5","140823","0.0-4.0","gnpzc","",""
"21542","","","survey-text","6","162369","0.0-5.0-0.0","gnpzc","{""Q0"":""The couple is together. ""}",""
"39404.5","","","survey-text","7","201778","0.0-5.0-1.0","gnpzc","{""Q0"":""They are screaming but there is joy on the face.""}",""
"15487.300000011921","<center><p>We would now like you to practice using the two strategies you just learned. You will see an image presented briefly. You will then see that same image and implement the strategy that is written under the image. <b>Please look at the image for the entire time that it appears on the screen. After the time is up, the next image will appear automatically.</b></p></center>","32","html-keyboard-response","8","217268","0.0-6.0","gnpzc","",""
"2387.0999999940395","iaps/2703hp.jpg","32","image-keyboard-response","9","219658","0.0-7.0-0.0","gnpzc","",""
"null","iaps/2703hp.jpg","null","image-keyboard-response","10","224664","0.0-7.0-1.0","gnpzc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","225670","0.0-7.0-2.0","gnpzc","",""
"2437.699999988079","iaps/2120lp.jpg","32","image-keyboard-response","12","228111","0.0-7.0-0.1","gnpzc","",""
"null","iaps/2120lp.jpg","null","image-keyboard-response","13","233113","0.0-7.0-1.1","gnpzc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","234118","0.0-7.0-2.1","gnpzc","",""
"1564.5","iaps/3051hp.jpg","32","image-keyboard-response","15","235684","0.0-8.0-0.0","gnpzc","",""
"null","iaps/3051hp.jpg","null","image-keyboard-response","16","240689","0.0-8.0-1.0","gnpzc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","241693","0.0-8.0-2.0","gnpzc","",""
"1366.7000000178814","iaps/7521lp.jpg","32","image-keyboard-response","18","243061","0.0-8.0-0.1","gnpzc","",""
"null","iaps/7521lp.jpg","null","image-keyboard-response","19","248065","0.0-8.0-1.1","gnpzc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","249072","0.0-8.0-2.1","gnpzc","",""
"41772.90000000596","<center><p>We would now like you to practice choosing between the two strategies you just learned. You will see a series of images presented briefly and <b>select which regulation strategy to use for each image</b>. When you are choosing which strategy to use to change the way that you feel about each picture, please take as much time as you need to make your choice. We would like you to pick the strategy that will help you to control your emotions - consider which of the strategies will make you feel less negative. There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p></center>","32","html-keyboard-response","21","290847","0.0-9.0","gnpzc","",""
"8285.899999976158","iaps/3181hp.jpg","","image-button-response","22","299136","0.0-10.0-0.0","gnpzc","","0"
"null","iaps/3181hp.jpg","null","image-keyboard-response","23","304140","0.0-10.0-1.0","gnpzc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","305147","0.0-10.0-2.0","gnpzc","",""
"5930.0999999940395","iaps/9921hp.jpg","","image-button-response","25","311079","0.0-10.0-0.1","gnpzc","","1"
"null","iaps/9921hp.jpg","null","image-keyboard-response","26","316088","0.0-10.0-1.1","gnpzc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","27","317090","0.0-10.0-2.1","gnpzc","",""
"2461.5","iaps/8231lp.jpg","","image-button-response","28","319555","0.0-10.0-0.2","gnpzc","","1"
"null","iaps/8231lp.jpg","null","image-keyboard-response","29","324562","0.0-10.0-1.2","gnpzc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","325564","0.0-10.0-2.2","gnpzc","",""
"3102.9000000059605","iaps/9145lp.jpg","","image-button-response","31","328669","0.0-10.0-0.3","gnpzc","","0"
"null","iaps/9145lp.jpg","null","image-keyboard-response","32","333674","0.0-10.0-1.3","gnpzc","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","33","334680","0.0-10.0-2.3","gnpzc","",""
