"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"13052.700000047684","<center><p>In this study, you will be trained to use two emotion regulation strategies. You will then practice using these strategies while viewing a series of images.</p><p><b>Please be aware that the images used in this study contain content that may be unpleasant or disturbing.</b></p><p>Your participation will take approximately 10 minutes. You will receive $2.00 as payment for your participation. By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <u>stanfordpsych251@gmail.com</u>. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </p><p>Press the spacebar to begin.</p></center>","32","html-keyboard-response","0","13058","0.0-0.0","ktqpd","",""
"9972.5","<center><p>In this part of the study, you will read instructions for how to implement two emotion regulaiton strategies: <b>reappraisal</b> and <b>distraction</b>. You will then see a series of 4 images accompanied by instructions for which emotion regulation strategy to use.</p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","1","23032","0.0-1.0","ktqpd","",""
"26625.799999952316","<center><p><b>Reappraisal</b></p><p>Reappraisal involves attending to the emotional situation, but trying to change the meaning of it. The idea is to think of something to tell yourself about the situation that can help you to feel less negative about it. For example, you could think about the outcome of a situation, such as whatever is going on soon will soon be resolved or that help is on the way. You could also focus on a detail of the situation that may not be as bad as it first seemed.</p><p>When you use reappraisal, please stay focused on the images that you see, and try not to think of random things that make you feel better, but rather to change something about the picture that helps you to feel less negative about it. Please do not think that the picture is fake or a scene from a movie, but find another way to change the meaning.</p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","2","49658","0.0-2.0","ktqpd","",""
"59032.200000047684","","","survey-text","3","108709","0.0-3.0-0.0","ktqpd","{""Q0"":""I looked at it as it was movie makeup""}",""
"14942.400000095367","","","survey-text","4","123654","0.0-3.0-1.0","ktqpd","{""Q0"":""""}",""
"395421","<center><p><b>Distraction</b></p><p>Distraction involves focusing thoughts and attention on something that is completely unrelated to the emotional situation.The idea is to try and feel less negative by thinking of something that is neutral and completely unrelated. There are a few ways that you can use distraction to change the way that you feel. For example, you might imagine yourself doing everyday tasks, such as going for a walk or making a hot drink.</p><p>When you use distraction, please stay focused on the image and do not avert your gaze. Please do not think of something highly emotional, rather think of something that is emotionally neutral and relatively mundane that will keep your mind distracted from what you can see on the screen.</p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","5","519076","0.0-4.0","ktqpd","",""
"16522.399999976158","","","survey-text","6","535601","0.0-5.0-0.0","ktqpd","{""Q0"":""im just thinking of how i have to go grocery shopping""}",""
"10259.199999928474","","","survey-text","7","545863","0.0-5.0-1.0","ktqpd","{""Q0"":""just thinking about the work i have to do today""}",""
"14627.800000071526","<center><p>We would now like you to practice using the two strategies you just learned. You will see an image presented briefly. You will then see that same image and implement the strategy that is written under the image. <b>Please look at the image for the entire time that it appears on the screen. After the time is up, the next image will appear automatically.</b></p></center>","32","html-keyboard-response","8","560491","0.0-6.0","ktqpd","",""
"3062","iaps/2703hp.jpg","32","image-keyboard-response","9","563556","0.0-7.0-0.0","ktqpd","",""
"null","iaps/2703hp.jpg","null","image-keyboard-response","10","568559","0.0-7.0-1.0","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","569560","0.0-7.0-2.0","ktqpd","",""
"3712","iaps/2120lp.jpg","32","image-keyboard-response","12","573274","0.0-7.0-0.1","ktqpd","",""
"null","iaps/2120lp.jpg","null","image-keyboard-response","13","578285","0.0-7.0-1.1","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","14","579294","0.0-7.0-2.1","ktqpd","",""
"417.09999990463257","iaps/3051hp.jpg","32","image-keyboard-response","15","579713","0.0-8.0-0.0","ktqpd","",""
"null","iaps/3051hp.jpg","null","image-keyboard-response","16","584720","0.0-8.0-1.0","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","585732","0.0-8.0-2.0","ktqpd","",""
"6357.199999928474","iaps/7521lp.jpg","32","image-keyboard-response","18","592090","0.0-8.0-0.1","ktqpd","",""
"null","iaps/7521lp.jpg","null","image-keyboard-response","19","597101","0.0-8.0-1.1","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","20","598104","0.0-8.0-2.1","ktqpd","",""
"5880.100000023842","<center><p>We would now like you to practice choosing between the two strategies you just learned. You will see a series of images presented briefly and <b>select which regulation strategy to use for each image</b>. When you are choosing which strategy to use to change the way that you feel about each picture, please take as much time as you need to make your choice. We would like you to pick the strategy that will help you to control your emotions - consider which of the strategies will make you feel less negative. There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p></center>","32","html-keyboard-response","21","603984","0.0-9.0","ktqpd","",""
"12897.200000047684","iaps/9145lp.jpg","","image-button-response","22","616884","0.0-10.0-0.0","ktqpd","","0"
"null","iaps/9145lp.jpg","null","image-keyboard-response","23","621887","0.0-10.0-1.0","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","622899","0.0-10.0-2.0","ktqpd","",""
"10767.5","iaps/8231lp.jpg","","image-button-response","25","633668","0.0-10.0-0.1","ktqpd","","0"
"null","iaps/8231lp.jpg","null","image-keyboard-response","26","638684","0.0-10.0-1.1","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","27","639689","0.0-10.0-2.1","ktqpd","",""
"8983.100000023842","iaps/3181hp.jpg","","image-button-response","28","648675","0.0-10.0-0.2","ktqpd","","1"
"null","iaps/3181hp.jpg","null","image-keyboard-response","29","653691","0.0-10.0-1.2","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","654701","0.0-10.0-2.2","ktqpd","",""
"6825.700000047684","iaps/9921hp.jpg","","image-button-response","31","661529","0.0-10.0-0.3","ktqpd","","0"
"null","iaps/9921hp.jpg","null","image-keyboard-response","32","666539","0.0-10.0-1.3","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","33","667553","0.0-10.0-2.3","ktqpd","",""
"95823.69999992847","<center><p>You will see a series of images presented briefly and <b>select which regulation strategy to use for each image</b>. When you are choosing which strategy to use to change the way that you feel about each picture, please take as much time as you need to make your choice. We would like you to pick the strategy that will help you to control your emotions - consider which of the strategies will make you feel less negative. There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p></center>","32","html-keyboard-response","34","763378","0.0-11.0","ktqpd","",""
"5096.899999976158","iaps/9420h.JPG","","image-button-response","35","768477","0.0-12.0-0.0","ktqpd","","1"
"null","iaps/9420h.JPG","null","image-keyboard-response","36","773493","0.0-12.0-1.0","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","774503","0.0-12.0-2.0","ktqpd","",""
"1757.2999999523163","iaps/7360l.JPG","","image-button-response","38","776262","0.0-12.0-0.1","ktqpd","","0"
"null","iaps/7360l.JPG","null","image-keyboard-response","39","781265","0.0-12.0-1.1","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","40","782266","0.0-12.0-2.1","ktqpd","",""
