rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,responses,button_pressed
48336.4,"<center><p>In this study, you will be trained to use two emotion regulation strategies. You will then practice using these strategies while viewing a series of images.</p><p><b>Please be aware that the images used in this study contain content that may be unpleasant or disturbing.</b></p><p>Your participation will take approximately 10 minutes. You will receive $2.00 as payment for your participation. By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <u>stanfordpsych251@gmail.com</u>. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </p><p>Press the spacebar to begin.</p></center>",32,html-keyboard-response,0,48372,0.0-0.0,af54p,,
13398.2,"<center><p>In this part of the study, you will read instructions for how to implement two emotion regulaiton strategies: <b>reappraisal</b> and <b>distraction</b>. You will then see a series of 4 images accompanied by instructions for which emotion regulation strategy to use.</p><p>Press the spacebar to continue.</p></center>",32,html-keyboard-response,1,61771,0.0-1.0,af54p,,
35253.4,"<center><p><b>Reappraisal</b></p><p>Reappraisal involves attending to the emotional situation, but trying to change the meaning of it. The idea is to think of something to tell yourself about the situation that can help you to feel less negative about it. For example, you could think about the outcome of a situation, such as whatever is going on soon will soon be resolved or that help is on the way. You could also focus on a detail of the situation that may not be as bad as it first seemed.</p><p>When you use reappraisal, please stay focused on the images that you see, and try not to think of random things that make you feel better, but rather to change something about the picture that helps you to feel less negative about it. Please do not think that the picture is fake or a scene from a movie, but find another way to change the meaning.</p><p>Press the spacebar to continue</p></center>",32,html-keyboard-response,2,97027,0.0-2.0,af54p,,
34147.2,,,survey-text,3,131188,0.0-3.0-0.0,af54p,"{""Q0"":""The patient is sleeping or dead, meaning they aren't actively suffering. ""}",
40065.3,,,survey-text,4,171260,0.0-3.0-1.0,af54p,"{""Q0"":""A child crying is a natural situation, so this does not necessarily mean that the child is substantially harmed""}",
47355.1,"<center><p><b>Distraction</b></p><p>Distraction involves focusing thoughts and attention on something that is completely unrelated to the emotional situation.The idea is to try and feel less negative by thinking of something that is neutral and completely unrelated. There are a few ways that you can use distraction to change the way that you feel. For example, you might imagine yourself doing everyday tasks, such as going for a walk or making a hot drink.</p><p>When you use distraction, please stay focused on the image and do not avert your gaze. Please do not think of something highly emotional, rather think of something that is emotionally neutral and relatively mundane that will keep your mind distracted from what you can see on the screen.</p><p>Press the spacebar to continue</p></center>",32,html-keyboard-response,5,218619,0.0-4.0,af54p,,
35113.4,,,survey-text,6,253738,0.0-5.0-0.0,af54p,"{""Q0"":""I thought of getting hot chocolate and walking a neighborhood nearby""}",
23135.5,,,survey-text,7,276879,0.0-5.0-1.0,af54p,"{""Q0"":""I thought of walking through Time Square or another big city area as people shoulder past me""}",
13452.5,"<center><p>We would now like you to practice using the two strategies you just learned. You will see an image presented briefly. You will then see that same image and implement the strategy that is written under the image. <b>Please look at the image for the entire time that it appears on the screen. After the time is up, the next image will appear automatically.</b></p></center>",32,html-keyboard-response,8,290333,0.0-6.0,af54p,,
3185.9,iaps/2120lp.jpg,32,image-keyboard-response,9,293523,0.0-7.0-0.0,af54p,,
null,iaps/2120lp.jpg,null,image-keyboard-response,10,298525,0.0-7.0-1.0,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,11,299529,0.0-7.0-2.0,af54p,,
5851.6,iaps/2703hp.jpg,32,image-keyboard-response,12,305383,0.0-7.0-0.1,af54p,,
null,iaps/2703hp.jpg,null,image-keyboard-response,13,310387,0.0-7.0-1.1,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,14,311389,0.0-7.0-2.1,af54p,,
1585.9,iaps/3051hp.jpg,32,image-keyboard-response,15,312976,0.0-8.0-0.0,af54p,,
null,iaps/3051hp.jpg,null,image-keyboard-response,16,317978,0.0-8.0-1.0,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,17,318980,0.0-8.0-2.0,af54p,,
1577,iaps/7521lp.jpg,32,image-keyboard-response,18,320559,0.0-8.0-0.1,af54p,,
null,iaps/7521lp.jpg,null,image-keyboard-response,19,325562,0.0-8.0-1.1,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,20,326563,0.0-8.0-2.1,af54p,,
41815,"<center><p>We would now like you to practice choosing between the two strategies you just learned. You will see a series of images presented briefly and <b>select which regulation strategy to use for each image</b>. When you are choosing which strategy to use to change the way that you feel about each picture, please take as much time as you need to make your choice. We would like you to pick the strategy that will help you to control your emotions - consider which of the strategies will make you feel less negative. There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p></center>",32,html-keyboard-response,21,368381,0.0-9.0,af54p,,
11577.4,iaps/3181hp.jpg,,image-button-response,22,379962,0.0-10.0-0.0,af54p,,0
null,iaps/3181hp.jpg,null,image-keyboard-response,23,384964,0.0-10.0-1.0,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,24,385968,0.0-10.0-2.0,af54p,,
8761.5,iaps/9921hp.jpg,,image-button-response,25,394732,0.0-10.0-0.1,af54p,,1
null,iaps/9921hp.jpg,null,image-keyboard-response,26,399738,0.0-10.0-1.1,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,27,400742,0.0-10.0-2.1,af54p,,
3299,iaps/9145lp.jpg,,image-button-response,28,404043,0.0-10.0-0.2,af54p,,0
null,iaps/9145lp.jpg,null,image-keyboard-response,29,409049,0.0-10.0-1.2,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,30,410054,0.0-10.0-2.2,af54p,,
7554.8,iaps/8231lp.jpg,,image-button-response,31,417611,0.0-10.0-0.3,af54p,,1
null,iaps/8231lp.jpg,null,image-keyboard-response,32,422616,0.0-10.0-1.3,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,33,423620,0.0-10.0-2.3,af54p,,
13676.8,"<center><p>You will see a series of images presented briefly and <b>select which regulation strategy to use for each image</b>. When you are choosing which strategy to use to change the way that you feel about each picture, please take as much time as you need to make your choice. We would like you to pick the strategy that will help you to control your emotions - consider which of the strategies will make you feel less negative. There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p></center>",32,html-keyboard-response,34,437299,0.0-11.0,af54p,,
4959.4,iaps/9470l.jpg,,image-button-response,35,442260,0.0-12.0-0.0,af54p,,0
null,iaps/9470l.jpg,null,image-keyboard-response,36,447265,0.0-12.0-1.0,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,37,448269,0.0-12.0-2.0,af54p,,
1699.5,iaps/3068h.jpg,,image-button-response,38,449971,0.0-12.0-0.1,af54p,,0
null,iaps/3068h.jpg,null,image-keyboard-response,39,454974,0.0-12.0-1.1,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,40,455978,0.0-12.0-2.1,af54p,,
1665.4,iaps/3530h.JPG,,image-button-response,41,457646,0.0-12.0-0.2,af54p,,1
null,iaps/3530h.JPG,null,image-keyboard-response,42,462648,0.0-12.0-1.2,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,43,463652,0.0-12.0-2.2,af54p,,
1779.5,iaps/9102l.JPG,,image-button-response,44,465434,0.0-12.0-0.3,af54p,,1
null,iaps/9102l.JPG,null,image-keyboard-response,45,470439,0.0-12.0-1.3,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,46,471443,0.0-12.0-2.3,af54p,,
2126.8,iaps/2053h.JPG,,image-button-response,47,473572,0.0-12.0-0.4,af54p,,0
null,iaps/2053h.JPG,null,image-keyboard-response,48,478577,0.0-12.0-1.4,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,49,479582,0.0-12.0-2.4,af54p,,
2936.4,iaps/7360l.JPG,,image-button-response,50,482521,0.0-12.0-0.5,af54p,,1
null,iaps/7360l.JPG,null,image-keyboard-response,51,487524,0.0-12.0-1.5,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,52,488528,0.0-12.0-2.5,af54p,,
3299.3,iaps/2700l.JPG,,image-button-response,53,491829,0.0-12.0-0.6,af54p,,0
null,iaps/2700l.JPG,null,image-keyboard-response,54,496835,0.0-12.0-1.6,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,55,497839,0.0-12.0-2.6,af54p,,
5766.6,iaps/3150h.JPG,,image-button-response,56,503608,0.0-12.0-0.7,af54p,,1
null,iaps/3150h.JPG,null,image-keyboard-response,57,508614,0.0-12.0-1.7,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,58,509618,0.0-12.0-2.7,af54p,,
2716.9,iaps/9252h.jpg,,image-button-response,59,512338,0.0-12.0-0.8,af54p,,1
null,iaps/9252h.jpg,null,image-keyboard-response,60,517343,0.0-12.0-1.8,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,61,518347,0.0-12.0-2.8,af54p,,
1386.3,iaps/6836l.jpg,,image-button-response,62,519736,0.0-12.0-0.9,af54p,,0
null,iaps/6836l.jpg,null,image-keyboard-response,63,524743,0.0-12.0-1.9,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,64,525745,0.0-12.0-2.9,af54p,,
1900.4,iaps/9410h.JPG,,image-button-response,65,527648,0.0-12.0-0.10,af54p,,1
null,iaps/9410h.JPG,null,image-keyboard-response,66,532653,0.0-12.0-1.10,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,67,533657,0.0-12.0-2.10,af54p,,
2475.2,iaps/9181h.jpg,,image-button-response,68,536136,0.0-12.0-0.11,af54p,,0
null,iaps/9181h.jpg,null,image-keyboard-response,69,541140,0.0-12.0-1.11,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,70,542144,0.0-12.0-2.11,af54p,,
3133.1,iaps/3140h.JPG,,image-button-response,71,545279,0.0-12.0-0.12,af54p,,1
null,iaps/3140h.JPG,null,image-keyboard-response,72,550283,0.0-12.0-1.12,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,73,551288,0.0-12.0-2.12,af54p,,
4005.9,iaps/9420h.JPG,,image-button-response,74,555296,0.0-12.0-0.13,af54p,,1
null,iaps/9420h.JPG,null,image-keyboard-response,75,560303,0.0-12.0-1.13,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,76,561307,0.0-12.0-2.13,af54p,,
2517.8,iaps/2312l.jpg,,image-button-response,77,563827,0.0-12.0-0.14,af54p,,0
null,iaps/2312l.jpg,null,image-keyboard-response,78,568830,0.0-12.0-1.14,af54p,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,79,569835,0.0-12.0-2.14,af54p,,
4694,iaps/9120l.JPG,,image-button-response,80,574531,0.0-12.0-0.15,af54p,,1
